date,hr,temp,sleep_hrs,stress_score,steps,study_hrs,attendance_pct,academic_risk
2024-07-09,71.48670255177188,37.2545627036324,7.504835318957547,9,5628,0.0,96.21039023151418,1
2024-07-10,81.86611836630358,36.05874688003604,5.732271439445513,1,5566,0.0,76.65543460230198,1
2024-07-11,90.36784954865666,37.16407585291048,7.978775105627116,1,11475,1.1153877337630433,71.50177952591449,0
2024-07-12,79.54411320886578,35.74387504231948,10.006105639264206,7,4582,4.312119663991874,90.99461891328261,0
2024-07-13,74.09633341477864,37.297195485184105,6.397156343951435,4,7050,6.956510757147801,94.52628837848879,0
2024-07-14,90.05466427006553,36.67145676753049,6.369689328244844,9,7342,2.9638311662937262,98.05746030669377,1
2024-07-15,79.68730490267373,36.118971199759436,7.650914923740012,8,12204,3.3463379958746255,74.47302421002665,0
2024-07-16,68.18749360455104,37.24133733295402,8.201369352904107,3,8416,2.8346272664307532,76.03728124613899,0
2024-07-17,85.5153555595131,36.976372505828124,8.179300189471904,5,4378,8.650599377170806,78.77782705485998,0
2024-07-18,81.72886097404164,36.71792319999472,7.839147272152308,5,7031,6.418929617276953,100.0,0
2024-07-19,53.44854852858993,37.31221282555504,7.885089536147965,1,4909,3.3352291381807744,100.0,0
2024-07-20,75.33645209106288,36.58613400552014,3.8090063799428218,7,11462,4.762707506753193,71.73134572950488,0
2024-07-21,90.59543741354288,37.24306114711646,4.9628170693382465,3,2903,0.42170166182037105,83.04767663185936,0
2024-07-22,78.3260441395532,37.318695542549946,7.951493081322712,5,13522,0.0,91.20301483978243,0
2024-07-23,88.0389467726288,37.29724891579329,7.426901779340679,7,8841,0.0,90.02195402463404,1
2024-07-24,85.14911041754267,36.44083986693987,5.59578479610693,5,6737,1.9805304532804704,89.9735312044801,1
2024-07-25,72.81386745594875,37.091901645493245,8.241708653470688,6,9221,5.333578847006873,71.1760940884115,0
2024-07-26,76.41535457812493,37.553994282153916,8.747593632586213,2,7810,2.4529759075108446,85.78679203881214,0
2024-07-27,66.33107546585215,36.903318732701564,7.516644739595088,6,8298,6.110513152372974,88.7201824354495,0
2024-07-28,75.95048198097737,36.5882535044709,5.085877201801788,9,6754,1.1567583140984392,92.62739918114839,1
2024-07-29,72.51841641539572,37.15332498255746,5.764623235912448,4,11366,2.18313688267913,59.594733933193766,0
2024-07-30,90.45725870776553,35.60690452670147,5.957635618351046,3,9492,2.9917861741835603,91.31703110876515,0
2024-07-31,79.67485412295514,36.66106587735826,7.59643602350199,5,7625,2.1639954778522927,90.37269790695271,0
2024-08-01,80.69639886848124,36.879969915725525,7.246227209323558,7,3379,0.5484265951736349,93.20183003973969,1
2024-08-02,54.9592500391982,37.13179401313446,6.464267730129071,1,8994,2.9882766253991995,55.69055743478198,0
2024-08-03,53.62061247230345,37.34089405886035,6.54069571049516,2,7411,2.738236159573886,83.85193845565546,0
2024-08-04,90.14802057586272,36.66667504605334,7.222448785686537,7,14831,3.411822156325787,87.57449527882882,0
2024-08-05,76.76067352575156,36.92927473955827,3.6778507455465603,5,2527,4.046157300515702,94.96387241686756,1
2024-08-06,89.00923888788438,36.900515303845076,6.2845214387813,3,6459,4.010983024935909,89.30210356582981,0
2024-08-07,74.00729881747684,36.91974134952399,8.56673968256439,7,6937,1.734096514449283,80.77996156892956,0
2024-08-08,89.83671402363329,36.485966062863795,7.497988953883664,3,14566,4.067765963136919,88.60952906534602,0
2024-08-09,84.78440530458127,36.37029458612684,4.925850755758702,9,11993,0.15791880117344936,92.49878186397972,1
2024-08-10,68.28042681749469,36.72028394901183,9.02437213282749,4,7275,2.3178757114533437,80.3639716937877,0
2024-08-11,70.45377951316762,36.881297455520254,8.660383180620425,7,9134,4.029746544653774,77.04430981336851,0
2024-08-12,75.80328678291085,36.76586021225831,6.579555468355643,1,12444,2.529194797651436,82.69587219673008,0
2024-08-13,70.82486853221151,36.64562856237925,6.77851944554151,5,6071,2.263115899859039,87.60759370879299,0
2024-08-14,59.98676097629589,36.95873680016607,7.862812563085999,8,9443,6.019531462986122,97.38586006817005,0
2024-08-15,86.39379145584161,36.10250510923713,7.025685894376216,5,11706,3.081475380102427,87.15366210315446,0
2024-08-16,71.56758453279427,36.69176977174847,3.3888660840303713,6,13353,2.895056703379255,90.58509365408102,1
2024-08-17,90.13886314728619,36.160896957962294,6.653365345974888,2,4397,2.3079532733016235,89.39774978723824,0
2024-08-18,64.13015521395866,37.41968983136218,8.023510863953968,9,14856,4.721015721656713,98.94410094150125,0
2024-08-19,55.38274083128378,36.369324586045664,6.8537118085593995,3,3890,2.282211269484073,90.37808315792225,0
2024-08-20,67.30510131828747,36.61002346867749,8.070320098499192,8,14463,0.0,79.25398616356266,1
2024-08-21,76.20425878026269,36.705126285268605,7.263544829055847,8,14980,3.8730303050423567,78.61447590785589,1
2024-08-22,51.0597736043824,36.82025651095815,8.656254561848366,5,11332,3.3625214165918837,100.0,0
2024-08-23,64.58889969199451,37.09337171563676,4.759435850976424,1,10727,5.289321364808341,83.55805743201887,0
2024-08-24,74.4405084649022,37.11050665843612,7.5605800876066835,8,14016,3.1632231149907963,73.37206158865793,1
2024-08-25,59.28186470791177,37.16083837159947,5.7613427185542605,1,3898,2.3714705207381264,82.3299547443614,0
2024-08-26,78.05928058601185,36.28737893856491,9.392694845492159,8,11914,5.404451332335826,76.8085467048861,0
2024-08-27,70.86281932266434,37.71043138429248,5.09673926281249,8,7960,2.193917348403946,100.0,1
2024-08-28,84.53625182979194,37.81322112655035,4.85907806230993,9,9657,2.52715001936785,80.88922497947405,1
2024-08-29,76.5355425863781,37.05434607042803,4.742478785457002,6,9513,4.902703142005287,84.7242090217953,1
2024-08-30,69.03895390960867,36.575594250545976,6.14418397147886,4,2427,2.7298521057907976,86.74180871020255,0
2024-08-31,84.85457286623691,36.71448768572197,9.108033289685881,6,6946,0.7167156773837942,72.34224358474492,0
2024-09-01,77.0934863738354,37.12545891722639,4.86854566070072,2,5731,4.4803360345310335,98.26774255228018,0
2024-09-02,70.37205155866594,36.82857464116508,9.870057310416621,7,6175,1.6202325065724312,100.0,0
2024-09-03,82.57440227094817,36.51023903972163,7.780788606672087,5,10693,0.0,95.25647498107675,0
2024-09-04,72.20119457151236,36.62678482403791,6.66734925213497,9,12664,0.7165455103172818,76.7423609289369,1
2024-09-05,71.71369469850899,36.70766032839204,9.663669347056572,2,3239,2.2298618585367818,84.80139659891692,0
2024-09-06,74.50253768401956,36.30958519388354,6.756940580447863,5,7857,6.3072228310111695,79.86578032182403,0
2024-09-07,86.34260909163051,36.54287714946986,6.916369082916912,2,9462,3.212069930360716,82.3936751142488,0
2024-09-08,64.45054984511415,36.592895652810455,6.362123645142181,7,14521,4.832773367826747,89.22097851392263,0
2024-09-09,70.15328228247087,37.290984868292384,7.705184751830511,5,11733,3.7804197048329984,88.31364951167849,1
2024-09-10,101.73669707806013,37.30972921677402,6.297185935354422,2,12917,3.0608732789236632,94.04296549072913,0
2024-09-11,62.18073616687105,36.903301145257764,9.718646375130124,2,2120,4.345748510615284,83.99774775405871,0
2024-09-12,80.43955694943931,36.38154437042384,5.937721103112594,2,9448,5.1798856657290155,99.88353118918342,0
2024-09-13,74.67757033327098,36.712262883437404,7.129497562314158,2,6631,2.9868640198441616,96.43739435678246,0
2024-09-14,84.24086430255505,36.00798584868566,6.051940871994145,8,12118,4.031365988286709,80.42974377166944,0
2024-09-15,71.42775790842761,36.546801285502234,9.115629268053697,9,10422,5.818330263988494,86.8997112976343,0
2024-09-16,93.83882339668767,36.5633059262741,6.6477306769429365,8,13700,5.837661701790884,81.42327906377811,0
2024-09-17,93.53599424574368,36.60567583107397,7.09253991464932,3,10715,4.014963894742047,81.1554326366608,0
2024-09-18,75.97202751209174,37.540339358280285,7.981396921072319,5,9159,0.4962865908089751,100.0,1
2024-09-19,78.69273362117112,37.08148785209809,5.130515293540077,9,6656,0.0,78.73924191429253,1
2024-09-20,80.78252768368698,36.47169600237483,5.3813427908601295,8,10071,1.663515960080423,86.47046413405694,1
2024-09-21,79.81926780929665,37.71458545912462,6.6865780832737425,3,11661,4.7922983909365255,90.12918796740065,0
2024-09-22,50.0,37.16317090075985,6.887008009480441,8,7008,0.0,76.28923619324509,0
2024-09-23,59.27576566248415,36.20965391183693,7.843264406030145,1,7507,5.030013326389815,76.40148104143493,0
2024-09-24,90.17860912511145,36.910037137758515,6.3450978738162895,3,9161,3.1370508495258824,80.17557181713713,0
2024-09-25,69.98095767200881,36.16394272871256,6.4974650701666485,4,7942,3.3616834684013344,73.77519885775007,0
2024-09-26,72.77315599129102,37.25316400440117,3.3507975272548562,7,6087,2.742624869060579,84.9751406715578,0
2024-09-27,74.65107689998933,36.5999505876738,5.147524551076125,3,4184,0.8252578864193971,91.60318197416085,0
2024-09-28,74.96091345691875,36.38870274893734,5.20839451671519,5,10454,1.9007265880108453,67.85159272341693,0
2024-09-29,75.31029329075618,36.90273080739365,6.37271612830272,5,4742,2.676084620127696,99.04608138228768,0
2024-09-30,76.7005170665819,36.740593648851856,7.116378369199739,4,10401,4.342565597463192,89.55259884354484,0
2024-10-01,79.96271066568639,36.69819788458902,6.60102423970115,6,7446,1.015108691424455,77.30669903729594,0
2024-10-02,84.85115582639169,37.00528200505429,8.775346118421924,1,7247,5.381300925485492,99.30479079824428,0
2024-10-03,84.40390866593626,36.964193841952685,5.92315727500739,7,6688,3.5519472966953636,85.7844861311008,0
2024-10-04,78.25298896916831,36.96196369101627,8.343153008046682,1,11836,0.601835337728831,79.97897421323613,0
2024-10-05,84.18873698244849,37.01582395329024,8.262575244549486,8,11268,3.551904484869641,78.61426738681791,0
2024-10-06,61.309514122608675,36.74482815493335,8.434346186428808,3,5490,6.619883828770221,84.89725216445767,0
2024-10-07,72.91998322524967,37.32343172592036,7.525213390045138,2,14725,0.6459649665539731,77.2006649520722,0
2024-10-08,94.21075092651627,37.151832432995,9.774179056013786,7,3218,0.9556084085573135,84.52576697807407,1
2024-10-09,72.53284711892941,37.3611288234919,5.9954008509220715,9,11472,2.4594850022149317,81.14571804938376,1
2024-10-10,82.95947673695625,36.6033866509287,7.373511260256319,5,7123,1.8039019565896028,80.05256524388741,0
2024-10-11,69.15371214299529,37.15126906363712,5.521303206765229,1,8941,2.678349397759783,73.98949098012852,0
2024-10-12,77.4077704031609,36.51721823851517,8.646389211943026,1,14655,1.7647371528929512,67.31439400501048,0
2024-10-13,65.07430701890459,36.96225077059126,5.813856876013702,5,8003,6.787867345972181,88.20759711821056,0
2024-10-14,65.94575748930794,36.80269408022027,3.841316495069206,4,3302,2.6859177480515006,85.19178329321203,0
2024-10-15,82.16782603271321,36.83715820197735,4.164017893861569,6,4433,3.9200218904032873,88.93394757914358,1
2024-10-16,78.01674746802358,36.615760109922164,6.434453666729059,8,12083,0.9142830169243066,86.67552862181988,1
2024-10-17,83.96864044728417,36.542034737379495,5.64138375257465,7,6057,1.859203228164274,97.29073098711612,1
2024-10-18,82.67652691352657,36.20805350000684,7.165751638290317,1,5736,4.383605429857198,81.97344299159934,0
2024-10-19,85.22155022938466,37.41053802770299,7.711946033556405,1,3104,1.9141126354512805,94.39456753755138,0
2024-10-20,67.71899088241172,36.810556367747516,5.856645773686877,6,4688,4.4279511827101485,86.75678215149107,0
2024-10-21,72.30301894242389,37.08641749843543,7.301243383706581,4,10987,0.40256312154800566,82.42118019205517,0
2024-10-22,81.91213206479141,36.69933175877774,6.251197752742087,3,3481,5.296530472391806,92.07705740293959,0
2024-10-23,75.21225127307262,36.26211378688889,7.562894920100685,6,4476,4.197047357875591,100.0,0
2024-10-24,87.7882367417368,36.56332509995684,5.050351943606936,5,13708,1.1990361434827175,85.16347879849933,1
2024-10-25,70.12249027244349,37.358274663454495,8.980516617106778,9,7268,2.545508326880788,96.23318609945281,1
2024-10-26,74.77720014339633,37.00778613120138,9.250838166977967,9,6840,2.4283506813541385,95.17427516240589,0
2024-10-27,75.70818133841566,37.17960894972945,5.4309859552096995,1,14707,4.543425037029331,82.15280736790406,0
2024-10-28,58.48156478035853,36.63718916408683,5.547690825596032,7,5467,0.0,75.37057303957083,1
2024-10-29,86.39801636744365,36.46488101216399,7.545313261624362,2,12807,3.181116686963998,88.23037692862249,0
2024-10-30,77.59700970972419,36.98509170550306,5.202144093555644,3,6905,3.0790832424289856,92.66923096561611,0
2024-10-31,69.56415981971428,36.90373601595263,8.35373340739597,1,14504,3.183676903746948,100.0,0
2024-11-01,83.21490692796611,37.20120359092696,6.090243008051347,7,3418,4.497862671566357,83.42464048353561,0
2024-11-02,79.19019988473023,36.64158107140329,5.0475437439257,5,12723,3.432326713952713,81.15875512942704,1
2024-11-03,72.43723454933743,36.60159415720908,6.027452720336437,1,9569,2.10650382680547,90.59328056249211,0
2024-11-04,71.27840726489427,37.13102682158446,8.270717685065755,3,3860,0.0,79.67610362872695,0
2024-11-05,68.84750344146353,36.8508176873399,6.315063170453548,6,11672,0.0,78.6685178494461,1
2024-11-06,81.37622276716024,36.74858918548312,9.222009266654922,3,5774,1.7944990046517078,88.13685331096276,0
2024-11-07,82.63828862715393,36.79465028223143,7.311593617176289,4,3409,3.9930029182574067,90.53691955425926,0
2024-11-08,67.78842422353864,36.50373886912222,6.289132506765574,4,6705,5.8959908712318345,84.39819741043263,0
2024-11-09,53.89359634944662,37.07362988974763,9.394296896786194,8,12486,3.3477778888336833,83.53196203852168,0
2024-11-10,67.98175933189614,37.50313917064919,7.853550437599243,1,9900,2.190535977724313,95.20209682652296,0
2024-11-11,81.24924082692192,37.01229513177144,8.455029584082176,7,3866,3.0420340406320676,81.87441403918683,0
2024-11-12,74.35026625834207,36.20841830809323,8.556247392173049,6,5520,2.842244173230866,96.20405229645165,0
2024-11-13,73.27800901250531,36.92163460411217,6.50880146948422,6,2878,2.5617871286457143,90.02314749123293,0
2024-11-14,79.797199204514,37.02948424122941,8.473004564069472,4,6485,1.753073477706169,75.18483236710031,0
2024-11-15,61.76047818901687,36.93070261235179,5.43234766723827,1,12572,1.742902968820183,81.09317186511994,0
2024-11-16,63.92515515439299,37.399340070448844,5.984633645327163,3,10346,4.938438705583906,100.0,0
2024-11-17,63.27470217186805,36.99858708474547,5.308638108874788,6,9474,0.0,70.55100126282161,1
2024-11-18,52.82845903007432,36.75847514512059,6.711497741662307,3,2859,4.226781282612358,83.92222469565097,0
2024-11-19,73.50632138212038,36.692768358508474,6.130360991406434,2,5985,8.049262388395896,100.0,0
2024-11-20,75.54498516094695,36.61153425950864,6.214891483833431,9,2490,6.962273045026107,84.60967449417787,0
2024-11-21,83.68390080033751,36.6307287419587,4.979386676801531,7,4665,1.9679213947367211,82.19014944338743,0
2024-11-22,92.67962597473453,36.44068042609604,4.611094456629283,3,2594,3.5728251739447545,87.22485374886071,1
2024-11-23,51.4521214711925,36.570252207594045,8.47917384868457,1,3554,5.328585354654574,90.03704995440256,0
2024-11-24,71.2470405224143,37.16683042023246,5.840030679756937,3,11111,3.254919295703992,81.58038687427396,0
2024-11-25,65.25861180757532,36.67450177548459,7.571026669726652,5,10149,3.596326067696646,93.09657561345819,0
2024-11-26,77.99840810881915,36.68389414532576,4.436572406997905,7,4221,5.691634159875353,84.8661990200467,0
2024-11-27,83.65464892075052,36.67022810907973,7.859097064849542,1,13397,1.483211792760482,68.83384762294843,0
2024-11-28,82.68522161349871,37.36113743122754,6.75097345239169,3,7131,2.0343650582213244,88.3452601552703,0
2024-11-29,67.03319168270693,37.009114191977666,7.750605819199274,3,4392,5.337912320887304,80.59669585426991,0
2024-11-30,68.52315442881206,36.79865774715512,7.579060472641287,6,4019,0.19644557139452967,91.62419582315701,1
2024-12-01,78.58462550489442,37.09658130925706,9.854810680738488,1,11927,0.5932465576021371,76.78899965798803,0
2024-12-02,89.41015288849606,37.456701494586504,9.538643084002766,4,5688,1.9719991829711467,58.078801915932786,0
2024-12-03,95.42301644566857,36.95622978959063,8.57592406582113,9,5206,3.912902902893462,79.81024069281325,0
2024-12-04,74.90634824768526,37.18415146269654,9.035971328905031,9,2167,0.308995688687034,70.10000437042058,1
2024-12-05,84.75990867195604,37.1486874642318,7.490287364348041,8,13587,4.772716193745014,100.0,0
2024-12-06,67.78558655062517,37.726131905744346,8.842046355601104,6,6389,5.097438596660943,93.6421253175269,0
2024-12-07,83.02392971677284,37.1051012285064,4.518257294391084,8,7853,6.556269928933196,75.90130147115788,1
2024-12-08,57.4134815163515,36.48502765924659,7.271942006900615,7,13899,2.9116515057890386,100.0,1
2024-12-09,79.89714297102138,37.022175565732,6.605470691784845,7,9870,5.111147020130785,70.51892343836833,0
2024-12-10,84.76995049155448,37.06048704987842,6.607270923977229,1,9632,3.6796400561246996,82.00267865360259,0
2024-12-11,80.03878452143265,36.8049104138202,6.909414566131701,7,7268,1.0611289464555986,100.0,1
2024-12-12,91.12456955091945,37.61025779441183,10.257684746349657,2,3792,0.8327804489221138,73.22342952724914,0
2024-12-13,75.85333691771173,36.63949375718067,4.912171801925851,3,7685,2.3116553675054794,77.35670676637135,0
2024-12-14,85.98667592467227,36.31668780244655,4.843527255265471,8,6257,0.0852331343302084,100.0,1
2024-12-15,76.02206240867,36.362056871575845,6.156108042764446,5,13456,0.0,85.19314719309025,0
2024-12-16,73.7098428378228,37.25971471203932,5.599577358338902,2,7238,3.8539263126867853,77.69605209230272,0
2024-12-17,76.18273294593146,36.30000258579695,7.766999527722906,3,3601,1.706401546673988,91.66031759748888,0
2024-12-18,64.11203368233981,37.2329003163986,7.75641989669511,1,9185,3.4445969463430566,95.70064915127716,0
2024-12-19,58.23582070673918,36.464338424265534,8.92652172361748,4,5291,3.652950499402137,96.01517411957141,0
2024-12-20,64.7790433591832,36.95530162757145,8.360077585024944,9,11900,0.0,100.0,1
2024-12-21,72.9352412141836,36.73017007417304,4.8807662505955935,6,11918,3.3961871765967397,77.64288072911742,0
2024-12-22,58.465119564359455,37.13710284270584,7.405578405412408,9,4081,3.128963312324683,77.81526884463831,0
2024-12-23,79.22577421091553,37.06299677257871,7.196638742426818,1,5493,2.763360848099623,93.93446347829355,0
2024-12-24,80.2868931598572,36.526767663651924,9.672045214844795,2,2459,1.2690291123500668,91.30256660699897,0
2024-12-25,58.82523974442176,36.67718569302212,9.65985441654908,2,3994,1.8728578660792985,80.69523112426731,0
2024-12-26,78.47212343474263,36.935260924929,4.833015787967769,1,14389,5.43738138483924,79.64236782895023,0
2024-12-27,83.57733865669685,36.699831920928325,5.0776678922810525,6,8777,2.5904293091408888,79.96200628626782,0
2024-12-28,73.13004952069558,36.566712544483956,5.465701025442637,3,5011,1.6833973628678807,100.0,0
2024-12-29,72.5085599607072,36.52294675571444,7.350898823420252,6,4920,5.116328970582487,81.05374706928382,0
2024-12-30,57.82014671605174,37.23176685420055,7.942006262982199,1,7958,4.303906198735221,77.3322836439649,0
2024-12-31,74.42305303927718,36.13113107425335,7.189953160805517,8,12623,2.8969597086225223,98.51406541212155,0
2025-01-01,71.69969614284334,36.57075934000156,8.93224010818429,4,14912,1.9748860804285007,78.50967885507912,0
2025-01-02,72.71305232921503,36.78108456645112,9.772847476448856,4,14823,5.438305421453409,88.17501129834154,0
2025-01-03,64.55313792220743,36.504383558421644,7.911660565861696,3,8628,0.89291332523631,82.77389053251375,0
2025-01-04,50.910180498772064,36.66113428636336,7.096497500032192,5,11393,1.6331949750831116,67.32138308462555,0
2025-01-05,91.00174702637966,36.97565090768608,8.33408372377676,4,11175,6.286829331096314,99.81675573358238,0
2025-01-06,77.83908840098198,36.195435889161736,5.130096369198773,2,10887,2.0809674844210404,98.64541433868527,1
2025-01-07,70.96369114299576,36.50418077518541,4.634371160809751,8,2953,5.785643393239032,96.96685219453094,1
2025-01-08,81.40937373840127,37.152237752474406,6.996601374774133,1,2000,0.0,76.05669132548593,0
2025-01-09,65.59448434685262,36.786185959442605,5.645787058904806,3,8499,3.061411968680333,94.1629408364772,0
2025-01-10,55.411195654966335,37.53451044234746,9.082802915343219,2,7295,2.8581675143211798,90.09915236850799,0
2025-01-11,67.07861270681745,36.60509954562091,8.862457539289434,1,3573,4.409049515337518,64.37030034509819,0
2025-01-12,71.66818573564963,35.94579647834533,10.457924409235819,5,13999,0.3320177257163559,95.64106050279612,0
2025-01-13,87.51982023518788,36.74027247560209,7.10431172471418,4,9543,5.081301281919794,76.33542945583403,0
2025-01-14,69.30072015783848,36.279066547171055,5.197919014996294,7,14228,1.7184137710126017,91.44587210922681,1
2025-01-15,75.05440882788142,36.56749685158944,5.794382481536208,3,5590,8.798259584831918,79.63804933519478,0
2025-01-16,75.52961074737452,37.09683642774242,8.059311057999803,6,9016,0.3646986142442765,75.34702901186063,0
2025-01-17,74.89076837701607,37.031356250904786,7.16808642713238,5,12702,2.3080677805922463,97.06438704651582,0
2025-01-18,83.41603954637004,36.68606070415146,9.381770204049712,1,13595,3.4678002472399267,70.18273673861388,0
2025-01-19,79.18116984088735,36.92463653464145,8.497075574564201,5,12558,4.317112388891177,92.54162154774862,0
2025-01-20,74.37907090827879,36.10579817748123,6.434788796666685,3,6648,2.61830422380188,93.40513425461421,0
2025-01-21,71.44599567480685,36.85395086272404,5.523881853572805,6,4660,4.804290310043053,90.3418166013668,1
2025-01-22,68.71797266565494,37.012811758751624,7.2486752481062675,5,4141,4.938746552875678,70.21820482126293,0
2025-01-23,83.11483893207756,36.963144477202306,8.569654621710132,3,12893,4.157698165152514,59.284580293923696,0
2025-01-24,77.83160035772029,37.05609969578596,5.854034448071251,2,9999,7.1408391830112805,81.85704408767312,0
2025-01-25,79.23907343658867,36.18128090045637,4.409037342755563,1,5897,4.158847098311197,76.67842963027975,0
2025-01-26,82.89902401191095,36.72458133111748,8.188969125652433,4,13756,2.2144714068141407,81.58559201668265,0
2025-01-27,73.91818535682762,36.854566812176714,8.17653447687614,1,8283,3.6902433116810105,83.78376978267124,0
2025-01-28,76.24587861213088,36.000236215775345,6.390524066256775,6,14634,1.529263498857702,90.81916654547494,1
2025-01-29,69.50341053063615,36.20615155183169,4.966876136474438,4,12618,2.2915195446675116,70.5042419238628,0
2025-01-30,76.05025074907152,36.532292421586995,8.182919691064045,6,8630,1.0648513149539345,89.91035841398514,0
2025-01-31,69.90736248064832,36.41790492943177,5.195606266961791,7,5712,0.6362053462233432,98.9707562866474,0
2025-02-01,69.79826688386477,36.540470269136954,5.839072225951838,2,3580,4.131854026383286,77.16725569103238,0
2025-02-02,81.93856789780492,36.41476844135504,7.399412098736082,6,4608,3.6379215813219297,88.01498761611016,1
2025-02-03,92.00565045709007,36.71351664927847,7.78112044411198,6,12265,1.3782156464304356,82.26121597237592,0
2025-02-04,71.54756863559535,36.03738776557447,7.671088452766394,2,6068,5.147287319454848,95.79810780775202,0
2025-02-05,84.23609725160803,36.09830082230055,6.119579371258419,8,4325,4.180806446233242,93.12761523462605,0
2025-02-06,66.48472242300261,36.53156167454684,7.211444062906501,4,3815,0.052847944394690316,78.39955158841367,0
2025-02-07,60.92874218520959,36.18668083044044,7.823574102903954,4,12933,0.0,95.80516826386598,0
2025-02-08,96.23980530847848,37.084882633836656,7.691974133084237,5,11548,1.8290933326867458,93.47062957079147,0
2025-02-09,79.63362368834935,37.047982724226934,5.886826145542443,9,11165,0.22841911290473726,93.3209747182825,1
2025-02-10,83.59756188544289,36.978339470180266,7.937646111032762,2,6922,2.203708064466668,91.18588544190446,0
2025-02-11,54.46756862609772,37.033022625039536,6.942217086896863,1,5370,1.7214459812590879,76.79373879711711,0
2025-02-12,61.096281885784855,37.61055315615986,8.204220770787693,7,10946,2.834962210816848,90.56917826953983,0
2025-02-13,80.29274433327372,37.44400978626485,7.626363064801976,3,11838,1.6535363915679306,90.15281879331566,0
2025-02-14,79.6823898777753,36.82115418081066,4.381278896996422,7,12598,3.5496679348686953,64.13428095589715,0
2025-02-15,63.41934588845439,37.03509152826786,5.885036336009103,1,3264,4.916612485476788,82.20656670610101,0
2025-02-16,65.101257658823,36.783107904954925,8.764565167551407,2,11614,4.105250664335205,80.41693059218174,0
2025-02-17,59.897167894964056,35.93558798776667,5.40083913154497,7,6193,1.8635052501839375,94.01950518613789,1
2025-02-18,91.23572724587525,36.71318284844543,6.872811683367582,6,11926,3.998471194599578,92.46297149242699,0
2025-02-19,95.95307535553798,36.911248155542125,4.849724315404093,7,4025,6.61433615235956,81.48223635986889,0
2025-02-20,82.9805468007596,36.624353047511775,8.306570352111786,2,8803,1.5364956997999981,77.79284612924641,0
2025-02-21,70.27489981862296,36.64926085607319,6.177462438293242,5,8040,7.2679077806924495,80.51477080200647,0
2025-02-22,79.6508528398803,36.985537288578215,8.234037969277399,7,8035,4.765710577170237,74.92403974502376,0
2025-02-23,67.82755535901886,37.15632377652042,8.62735685497518,8,10926,1.2392953089557759,88.46634594715988,0
2025-02-24,54.63836568389168,36.7621470696317,6.951221534777763,5,4506,2.4689954681498048,83.92689070751035,0
2025-02-25,71.6502210526051,36.2148055997576,4.482049821750523,9,11503,3.6830498494465695,93.50142789477529,1
2025-02-26,84.36928501419031,36.709804978339605,5.58910819637625,1,6834,2.1404468061436264,97.80022067325581,0
2025-02-27,70.9300248675695,36.770751234995714,7.439882460215204,5,4380,1.6444776731801867,88.61396694820527,0
2025-02-28,66.60251680718875,36.733073496811706,7.1534718087417195,8,11203,2.0971186501013297,71.41714532119491,1
2025-03-01,87.78258840441843,36.68000530854384,6.360946350036353,3,12772,4.517005175932249,76.308397442545,0
2025-03-02,90.4552086139553,37.19754306784111,8.641406761612071,3,3785,0.4295199155519045,88.66153444301378,0
