date,hr,temp,sleep_hrs,stress_score,steps,study_hrs,attendance_pct,academic_risk
2024-11-03,76.27486887868885,36.12436165049396,6.762456346630887,3,13260,5.714605607531595,79.4035618531514,0
2024-11-04,66.6428446451542,36.268624745930886,8.201452897304996,9,5139,2.3519106626826716,91.01079518592533,1
2024-11-05,65.80655418474973,36.20729196135211,7.880719437146165,4,10899,3.4151239278442644,100.0,0
2024-11-06,70.34404810919419,37.05330710201374,9.058932700860815,4,11537,0.24723592133452987,75.6373066138007,0
2024-11-07,81.41368720948878,37.14049840397103,6.460225689563486,2,11107,7.744913599819252,80.78861176971722,0
2024-11-08,80.2220381338122,37.56172611255304,8.921067865299435,8,10481,2.1153949983668463,100.0,0
2024-11-09,84.06255072396799,37.116148167825145,6.175463902264716,7,2867,4.597246700936604,83.66433621015818,0
2024-11-10,58.53460308856942,36.479708872783185,7.558982280880514,6,3480,3.896686558327003,91.33969104396817,0
2024-11-11,67.44260784069499,36.923767127761295,8.696897940810466,5,6483,1.6844390249168315,100.0,0
2024-11-12,74.95659309090696,37.61998423454006,8.190200866953628,2,9848,1.2013462853215047,91.36099888333592,0
2024-11-13,81.67150860124762,37.34683034457527,6.875537894097999,4,13052,0.7140581660012351,81.05294951971877,0
2024-11-14,69.99483506348503,37.28772455847779,8.222888844607528,5,9472,2.6443102824514355,90.69334059005207,0
2024-11-15,88.4546529606062,36.626570075547676,8.540053097519193,3,12881,0.5093777678541929,78.14205271461236,0
2024-11-16,79.55559518646375,36.56405816194447,6.127621711377421,8,4758,5.5125088570841765,76.95891716213013,0
2024-11-17,69.68005970591129,36.888911707439284,4.182800275031013,7,4447,5.543535825811441,85.62894292121851,0
2024-11-18,68.85870393263072,36.70406923279397,6.436604322160537,2,9377,1.8159725866655105,83.08575679072153,0
2024-11-19,68.26779895806203,36.511239340349334,7.682808923233106,4,10065,1.7358993906894864,87.9033304045382,0
2024-11-20,96.59819723112969,36.660516533195086,7.407573140597871,7,3126,4.4354346016416795,88.68378816415112,0
2024-11-21,82.6028899421441,36.51233584502175,6.392885385497348,5,12025,2.5009604885164687,100.0,1
2024-11-22,62.84338715421254,37.11030495977367,6.915397000099933,7,6792,2.9894350591706536,92.30867964974485,0
2024-11-23,74.62717817554966,36.66540781629333,8.11826275975082,8,6379,4.989976386285853,91.03534334153092,0
2024-11-24,74.60751741326872,37.31837329270799,4.337420069130462,1,3674,0.7579079933979429,100.0,0
2024-11-25,80.24556262983974,37.251217524799586,6.566074939904818,6,8533,1.1199980524548236,67.64788876085112,0
2024-11-26,76.66270198290654,36.24796788142388,8.876746253437386,1,5640,3.9203058021935395,96.54641734777995,0
2024-11-27,69.13299328609484,36.75135648879326,6.245200877900006,2,12848,1.1114169344710567,89.41974773158447,0
2024-11-28,58.22422338698506,36.629392794058774,7.117234276355172,9,12652,1.1224969385112182,75.66263291641805,1
2024-11-29,76.02517322630128,36.78460535058388,6.507226564454862,2,8567,2.621725001434815,91.26294400648003,0
2024-11-30,53.67993951849721,36.24434957038183,9.583401351933839,4,8949,7.998747487949762,92.0965163752245,0
2024-12-01,81.6176838719428,37.318322041222686,7.0052865994774045,2,3217,2.780472348427424,77.98578064665693,0
2024-12-02,58.64423465599386,36.316036831736845,5.670548614577616,5,8627,2.037632541873649,86.59522475605498,0
2024-12-03,71.85591096772406,35.99675034847802,7.177206391483486,2,13382,4.325739722807202,75.54923684266645,0
2024-12-04,77.70897647936846,37.00932286165057,4.785451616951013,1,3452,4.923939278333128,83.04882043980778,0
2024-12-05,73.77580212260979,36.37783126776252,6.751844928424648,9,5435,1.1759524356871487,97.26864259599613,1
2024-12-06,76.16088196680556,36.789205101829715,5.688089713539452,2,9512,3.17868675515143,75.70667231285954,0
2024-12-07,73.11831657198024,36.691363949379,7.123386288139946,9,4914,6.80138834064495,80.7240038670562,0
2024-12-08,61.16280956787757,36.86450261299529,7.316963188100805,4,4619,5.9188612317487586,72.10814499524204,0
2024-12-09,80.25112736434745,37.086376520455815,8.630413914980412,6,4755,1.004135584642529,84.11116089194735,0
2024-12-10,62.53258742016639,36.32506795571336,6.093273208063181,8,13211,3.8852771871558796,78.91471760177998,0
2024-12-11,57.31691188035391,36.77611023322791,8.624650568326551,4,8161,1.9014829283287362,90.83091993945509,0
2024-12-12,75.82863130516787,36.916280163053024,10.230258516226144,7,9760,2.631998392105861,69.8628639824125,0
2024-12-13,65.32290738167029,36.81120771051677,9.367610038853034,4,13437,3.4132280841014606,82.58792618857402,0
2024-12-14,74.6966651379753,36.27329505369041,6.115614064363409,5,9498,3.7766984632569285,88.31477857278112,0
2024-12-15,68.58595843689302,36.994838659098086,6.6480978181533095,6,2196,2.0753914205667776,93.04965087656811,0
2024-12-16,64.85999380860078,37.32880958959884,6.826729952206875,4,9997,0.5171987750036706,83.80783849673273,1
2024-12-17,77.26130103588984,36.340062073503056,6.7005752296630305,5,11212,3.529453626082659,72.79364373754679,0
2024-12-18,76.9296633738334,36.497557571739584,7.743856499670113,6,4351,0.0,71.78192836857947,0
2024-12-19,58.07221434660205,36.51336131852061,4.533767151974217,2,6902,1.7841312863517274,70.10565031899252,0
2024-12-20,53.97924048039876,36.98964745293777,7.569423153915385,5,11556,4.2457303573957335,92.23128834992443,0
2024-12-21,56.33009476007922,36.78247305475419,6.146235497207063,2,9564,0.4607920107389809,76.23076031224898,0
2024-12-22,65.72982766148577,36.65791650046436,8.744380603775605,3,2484,2.4472998816872655,100.0,0
2024-12-23,66.09395204951001,36.58170276021307,6.362920650012133,4,9208,3.865596989468701,90.39107033057599,0
2024-12-24,78.20590850677657,36.79802570966676,8.364415816009688,4,5573,3.456694435875381,95.50535277229993,0
2024-12-25,88.69153741412848,36.36707876870816,5.49888261715061,3,9737,3.5009726059786193,76.47224457058563,0
2024-12-26,71.79874293557843,37.41121665608886,7.585807082712306,1,2893,0.711926087173143,76.06220474211231,0
2024-12-27,91.77540899025009,37.10246001732166,7.8108070558784,4,10511,5.035451494446351,82.77031356201002,0
2024-12-28,58.52909329205667,37.11573720493624,8.069015584011321,6,8949,2.231437323964008,68.08498367768561,0
2024-12-29,80.15555501662124,36.80700857914254,7.294494339576779,1,4681,2.9230146314452603,92.8143205312392,0
2024-12-30,78.58084558961242,37.45606456407994,5.634315244715111,9,2144,6.699668057241223,87.87686262611126,1
2024-12-31,62.980682280560686,36.982264773943,4.147083997599156,4,8448,0.3622017991619142,78.66792339545594,0
2025-01-01,77.7789360621036,36.66611371926864,3.986846343448015,5,10000,4.194123104149533,82.54604428789585,0
2025-01-02,78.58058152865635,36.99368835732955,5.724417150180385,7,9704,1.6258764455723302,73.95066819183862,0
2025-01-03,89.8882045587287,37.18739794833677,5.318617241152297,1,7048,3.8618541493024736,96.92105577713261,0
2025-01-04,63.205651325133964,36.37499088895464,5.79849871362588,6,8393,4.678311227897971,97.00320694365135,1
2025-01-05,67.18098968632304,36.22290329079072,7.98630435244887,8,8788,3.652652428693136,74.96547429583754,0
2025-01-06,72.84676303001476,36.81927400473266,9.129985305627084,5,6566,1.600158397181618,86.38833100651492,0
2025-01-07,72.61062341631579,36.86257678174987,8.686902099921035,3,13406,2.8031897821325242,74.11843319084117,0
2025-01-08,70.67249270383782,36.90800163242942,6.537602151512367,9,12478,5.555130969899677,93.31062819143172,1
2025-01-09,59.75750181159011,36.720921547538644,7.431683987742815,9,6120,8.149163490489915,80.97201193814529,0
2025-01-10,84.60045414523339,36.60943636722712,7.508845544820712,3,2125,1.1241189337834125,91.39690179057965,0
2025-01-11,68.04068090063154,36.31636512440037,7.4914833291992,1,11871,2.1588913149688476,85.1001849946493,0
2025-01-12,79.45874224927286,37.152147699099466,8.435930365619285,3,5639,2.050781854977056,87.81803572829412,0
2025-01-13,80.93115151435478,36.53590484386407,8.39470239483013,8,6516,5.455677560255574,65.0066295294374,0
2025-01-14,79.20111778398082,36.72346016781738,8.571382099262411,3,9179,0.4269062324570436,84.05265731178628,0
2025-01-15,69.21934506527153,36.54421165847498,6.066521950018997,2,3042,4.030385672335553,84.02991291507306,0
2025-01-16,73.61186918236207,37.46493707376914,6.018250303825192,1,2664,1.984593458947093,76.64160449454081,0
2025-01-17,85.81552371013025,36.79384240313301,7.736896823444796,5,4853,2.023616634321127,75.97938916706771,0
2025-01-18,62.79322831389128,36.27995814195354,7.41280845574003,1,11111,2.7784223679049607,88.69949801113262,0
2025-01-19,76.66857212956921,36.47078230035165,8.765419938964921,5,2446,4.730489825719003,84.78167577618852,0
2025-01-20,67.03352984947202,36.65490753167233,6.162903223723982,3,5543,0.018822836718046965,85.00769402755682,0
2025-01-21,98.7246082892684,37.21240765003849,6.643449491001666,2,3599,0.0,93.08311324522124,0
2025-01-22,71.46873364145331,36.80449421356513,6.532519212131451,2,13211,2.8365997129135083,88.75822730527355,0
2025-01-23,78.79696246415466,36.831327449205766,9.111204529250319,5,10200,0.0,92.78948263699765,0
2025-01-24,64.25271842575825,37.179179099479995,4.245057326814147,4,5152,0.8199465400124812,80.9887296572546,0
2025-01-25,84.70577788705688,36.82753989100586,6.92051273122287,7,6771,5.4207121973107535,100.0,0
2025-01-26,96.3110119732955,36.81401954911869,7.829503821138103,6,4340,4.6480201513039265,73.03950318315121,0
2025-01-27,58.20334235892918,37.1037750839322,6.614916504161415,7,5894,2.163768551433291,85.61017056141799,0
2025-01-28,79.6303107842234,37.16946209467497,5.467450346692186,1,10147,2.0601273195480383,73.92113742851821,0
2025-01-29,73.81266791295533,37.075115273896635,6.1632529025350635,3,14330,1.3229251078369015,84.25052351042709,0
2025-01-30,84.74157694135839,36.69438357554639,8.375056037305171,8,11033,3.3490850334411544,84.48433149754158,1
2025-01-31,75.78716375941534,36.82143451847167,4.970564841629873,8,11896,4.326742240311607,83.07503188929421,0
2025-02-01,66.54731946934002,36.76579635952636,5.057915646292385,1,7503,3.9072497962346304,92.50746731757995,0
2025-02-02,76.16193187214002,36.96000808655812,7.778140670421039,6,4791,3.1283275434245668,84.72038662185562,1
2025-02-03,78.20996783988267,36.970204601135094,4.804478373799914,5,14918,1.6422403452885344,100.0,0
2025-02-04,55.08502909794428,36.84059720934503,7.877355638485106,2,4096,5.9281743914480876,96.64404749147896,0
2025-02-05,74.31271351763444,36.8818320677686,10.15778094701336,8,5528,2.2259276207178584,93.40908083695201,1
2025-02-06,87.36877433944855,37.26420417935481,8.488984350755807,7,6658,2.2947680492488183,77.8138875657095,0
2025-02-07,77.83584280281264,37.11912878509024,4.613898524140802,2,4499,4.163491072783138,84.6870247013957,0
2025-02-08,63.027728424572565,36.536387400499144,2.5287982043152373,7,7510,2.0311760692215284,90.36792842022305,0
2025-02-09,65.29822826829765,37.38563148562173,7.3981635654043,8,5812,1.8264589097451343,68.82490223448772,1
2025-02-10,85.38492533486476,36.39691119341248,6.003184256064845,1,14270,1.4297084111166862,94.24496381701198,0
2025-02-11,81.89776033256018,36.14450510091071,8.34087760618894,2,8927,5.672012660287452,88.10501413816819,0
2025-02-12,106.55361695999838,36.73733171364239,6.380439027480995,7,4649,6.714122772084075,79.47643128013549,0
2025-02-13,69.98901755708836,36.504654445635296,7.747497850758309,4,9784,3.7160784104903906,89.7968604879642,0
2025-02-14,91.15221045650509,35.532058758412965,8.950062570396458,2,6455,3.4000874355609207,86.25616253644863,0
2025-02-15,87.84455297980371,37.10021488728623,6.314061694433864,8,7712,6.230414615090278,90.7341384550794,0
2025-02-16,72.58052248742585,36.244404703327994,5.518429920894754,1,9828,3.3605932861754253,76.66584549671921,0
2025-02-17,84.0930225641583,36.98783382578538,6.804447752127365,3,10688,1.44437262206743,98.38349838101924,0
2025-02-18,75.00559254496224,36.57212693160337,9.245645098627948,3,10373,2.8530130436331964,78.98412895803986,0
2025-02-19,71.197030371669,37.17632583525425,6.350890416731246,6,4945,4.4906905329851305,80.10829620810462,0
2025-02-20,66.69301551986118,36.55490545211153,6.7968662577334715,4,13581,0.8012388604052054,75.11340051454775,1
2025-02-21,79.25821148689651,36.084468179441075,8.692404850028964,5,12854,2.4091042566112786,84.3782626299991,0
2025-02-22,88.06405560947678,36.85253206266812,9.979107879273666,4,4555,2.7600578854865336,100.0,0
2025-02-23,69.67675650168724,36.48938290988265,4.268706916053111,9,13709,3.9502474616048984,97.29378719480512,1
2025-02-24,74.6370553084484,36.988843014490364,6.383204034010253,8,11366,6.052413070120352,84.6530940962787,0
2025-02-25,73.13560840467662,36.69623256754191,5.956948464071988,7,3365,5.434319999385528,83.34229265408362,0
2025-02-26,87.93714410069572,37.178920995840485,6.828190574876858,1,3113,4.184583781779955,81.60229972853575,0
2025-02-27,72.43095260415197,36.878034765691744,8.07135450015337,9,10711,5.465704988555796,91.72912400469313,1
2025-02-28,79.44470772054707,36.76555457594737,5.443119093735259,8,5339,4.386566084011508,84.00906554983627,0
2025-03-01,76.50332589872247,36.62796476995814,5.849177844970919,2,8558,0.8912571889642149,76.59200305822002,0
